# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-8.80105,0.975045,0.384541,2,7,0,9.30414,0.683169,0.339774,0.384322,0.683169,0.339774,0.384322,3.0439,3.08492,70.2738,70.8838,71.8421,73.5566,73.881,74.6191,74.6567,77.4328,77.8533,81.0562,82.3838,83.3598,83.3795,84.6117,85.6385,86.9532,87.3972,87.4886,93.9043,99.2746,103.846,105.937,112.515,112.875,114.322,124.615,146.032,151.45,157.325,166.299,186.857,207.95
-8.84912,0.999705,0.384541,3,11,0,8.92052,0.705172,0.303909,0.397931,0.705172,0.303909,0.397931,2.88944,2.93561,72.286,72.838,73.7061,75.2617,75.5564,76.2276,76.2617,78.7926,79.1769,82.1124,83.3335,84.2327,84.2509,85.3883,86.3377,87.5553,87.967,88.0518,94.0301,99.0704,103.383,105.362,111.607,111.949,113.327,123.162,143.756,148.986,154.663,163.345,183.272,203.755
-8.71371,0.999911,0.384541,2,7,0,8.89004,0.701586,0.323845,0.390415,0.701586,0.323845,0.390415,2.97627,3.01952,72.0563,72.6481,73.5782,75.2439,75.5592,76.277,76.3135,79.0163,79.4262,82.552,83.8498,84.8046,84.8239,86.0303,87.0364,88.3255,88.7611,88.8508,95.1584,100.455,104.973,107.043,113.562,113.919,115.355,125.583,146.922,152.329,158.194,167.159,187.709,208.811
-9.61546,0.895523,0.384541,2,7,0,10.5377,0.732904,0.290081,0.403075,0.732904,0.290081,0.403075,2.82766,2.87596,75.0307,75.574,76.4286,77.961,78.2514,78.9129,78.9466,81.4437,81.8232,84.7248,85.9335,86.8242,86.8422,87.9695,88.911,90.1194,90.5283,90.6125,96.5598,101.589,105.9,107.882,114.144,114.487,115.871,125.759,146.526,151.809,157.545,166.325,186.492,207.241
-9.75154,0.821315,0.384541,1,3,0,11.1475,0.707379,0.27566,0.408381,0.707379,0.27566,0.408381,2.7618,2.81242,72.3203,72.8144,73.5919,74.9868,75.2512,75.8538,75.8845,78.161,78.5072,81.1575,82.2629,83.0781,83.0946,84.1269,84.9898,86.098,86.4731,86.5504,92.0183,96.6563,100.642,102.476,108.283,108.602,109.886,119.084,138.466,143.406,148.774,156.995,175.897,195.364
-9.506,0.991103,0.384541,1,3,0,10.6475,0.72688,0.269169,0.41075,0.72688,0.269169,0.41075,2.73165,2.78334,74.2695,74.7635,75.5407,76.9353,77.1998,77.8025,77.8332,80.1109,80.4574,83.1112,84.2187,85.0357,85.0523,86.0872,86.9525,88.0641,88.4405,88.518,94.0092,98.6737,102.687,104.535,110.389,110.711,112.007,121.295,140.897,145.898,151.334,159.662,178.819,198.558
-9.42861,0.900625,0.384541,3,11,0,11.7267,0.722701,0.312364,0.394758,0.722701,0.312364,0.394758,2.92657,2.97148,74.1428,74.727,75.6456,77.2912,77.6029,78.3125,78.3486,81.0231,81.429,84.5272,85.8149,86.7629,86.7821,87.9805,88.9805,90.2625,90.6959,90.7851,97.0703,102.36,106.88,108.953,115.488,115.846,117.287,127.562,149.044,154.494,160.408,169.45,190.193,211.504
-9.32696,0.990469,0.384541,3,9,0,10.5124,0.665974,0.357455,0.377465,0.665974,0.357455,0.377465,3.11727,3.15594,68.6251,69.2566,70.2483,72.021,72.3561,73.1183,73.157,76.0196,76.4527,79.7462,81.1089,82.1097,82.13,83.3925,84.4438,85.7886,86.2425,86.3359,92.8798,98.3394,102.976,105.095,111.748,112.111,113.573,123.956,145.503,150.946,156.845,165.851,186.466,207.602
-9.09303,1,0.384541,2,3,0,9.30331,0.667307,0.367057,0.373699,0.667307,0.367057,0.373699,3.1564,3.19384,68.8287,69.4818,70.5071,72.3387,72.6848,73.4719,73.5118,76.4653,76.9118,80.3045,81.7069,82.7364,82.7573,84.0554,85.1357,86.5171,86.9832,87.0792,93.791,99.3812,104.123,106.288,113.083,113.454,114.946,125.535,147.48,153.019,159.021,168.183,189.145,210.629
-8.98551,0.991983,0.384541,2,3,0,9.12099,0.671598,0.378341,0.369233,0.671598,0.378341,0.369233,3.20178,3.23782,69.3504,70.0319,71.1014,73.0107,73.3713,74.191,74.2327,77.3058,77.77,81.2937,82.7485,83.8159,83.8375,85.1826,86.3015,87.7315,88.2138,88.3131,95.2488,101.014,105.898,108.126,115.113,115.494,117.027,127.9,150.399,156.074,162.22,171.6,193.053,215.031
-8.8985,0.936312,0.384541,2,3,0,9.32889,0.675584,0.353602,0.378968,0.675584,0.353602,0.378968,3.10143,3.1406,69.5887,70.2211,71.2144,72.9902,73.3259,74.0897,74.1285,76.9978,77.432,80.7353,82.1026,83.107,83.1273,84.3946,85.45,86.8003,87.2561,87.3499,93.9248,99.4141,104.078,106.21,112.907,113.272,114.744,125.201,146.913,152.399,158.345,167.425,188.212,209.527
-9.20076,0.997447,0.384541,3,7,0,9.38629,0.662676,0.37837,0.369222,0.662676,0.37837,0.369222,3.2019,3.23794,68.4292,69.1018,70.1571,72.0413,72.3971,73.206,73.2471,76.2797,76.7377,80.2149,81.6505,82.7038,82.7251,84.0524,85.1565,86.5676,87.0436,87.1415,93.9856,99.6746,104.494,106.693,113.587,113.963,115.476,126.204,148.406,154.005,160.071,169.326,190.495,212.182
-10.8841,0.752026,0.384541,2,5,0,12.2746,0.631203,0.42043,0.352188,0.631203,0.42043,0.352188,3.36568,3.39684,65.463,66.1901,67.3292,69.3571,69.7392,70.6069,70.651,73.8914,74.3791,78.0685,79.585,80.6954,80.7178,82.1143,83.2739,84.753,85.2512,85.3537,92.4838,98.3708,103.336,105.595,112.661,113.045,114.592,125.532,148.065,153.733,159.868,169.221,190.585,212.443
-10.5271,1,0.384541,2,3,0,10.9738,0.635971,0.415098,0.354382,0.635971,0.415098,0.354382,3.34536,3.37711,65.9207,66.642,67.7725,69.7857,70.1652,71.027,71.0708,74.2908,74.7758,78.4452,79.9545,81.0597,81.0821,82.4726,83.6273,85.1007,85.5971,85.6992,92.807,98.6803,103.636,105.892,112.949,113.334,114.879,125.812,148.343,154.013,160.149,169.506,190.882,212.756
-10.2527,0.934776,0.384541,2,3,0,10.9332,0.638297,0.441579,0.343379,0.638297,0.441579,0.343379,3.4451,3.47399,66.3469,67.1271,68.3482,70.5186,70.9271,71.8541,71.9012,75.3559,75.875,79.7942,81.4017,82.5775,82.6012,84.0787,85.3042,86.8662,87.3921,87.5002,95.0085,101.189,106.391,108.756,116.142,116.543,118.158,129.571,153.03,158.924,165.302,175.021,197.209,219.9
-10.2493,0.951523,0.384541,2,3,0,10.574,0.637852,0.425696,0.35001,0.637852,0.425696,0.35001,3.38563,3.41621,66.1892,66.9351,68.1034,70.1823,70.5739,71.4631,71.5083,74.8272,75.3265,79.1018,80.6529,81.7882,81.8111,83.2387,84.4237,85.9351,86.4441,86.5487,93.8289,99.8352,104.898,107.201,114.402,114.794,116.369,127.513,150.453,156.222,162.464,171.982,193.717,215.953
-10.2121,0.994918,0.384541,2,3,0,10.364,0.647665,0.444359,0.342208,0.647665,0.444359,0.342208,3.4554,3.48401,67.3406,68.1382,69.3866,71.6049,72.0223,72.9695,73.0176,76.5467,77.0769,81.0785,82.7194,83.9194,83.9436,85.4513,86.7019,88.2955,88.8319,88.9423,96.6,102.901,108.203,110.613,118.139,118.548,120.194,131.819,155.711,161.713,168.207,178.103,200.694,223.794
-11.0067,0.815119,0.384541,2,3,0,12.149,0.625597,0.471192,0.330752,0.625597,0.471192,0.330752,3.55331,3.57923,65.2345,66.0616,67.3545,69.647,70.0777,71.0542,71.1037,74.7322,75.2761,79.3715,81.0464,82.2697,82.2944,83.8296,85.1016,86.7209,87.2656,87.3776,95.1325,101.491,106.829,109.252,116.811,117.221,118.872,130.519,154.404,160.396,166.877,176.751,199.275,222.294
-11.5514,0.676225,0.384541,2,3,0,12.3984,0.621864,0.436107,0.345674,0.621864,0.436107,0.345674,3.42473,3.45419,64.6012,65.3499,66.522,68.6063,68.9987,69.8894,69.9346,73.2556,73.7549,77.5259,79.0735,80.2058,80.2286,81.6517,82.8325,84.3377,84.8445,84.9487,92.1894,98.1541,103.177,105.461,112.597,112.985,114.545,125.577,148.265,153.967,160.136,169.54,191.012,212.971
-8.83441,0.991603,0.384541,3,11,0,11.8466,0.684377,0.334557,0.386326,0.684377,0.334557,0.386326,3.02192,3.06366,70.3621,70.962,71.9047,73.5918,73.9111,74.6376,74.6746,77.4082,77.8225,80.9789,82.288,83.2505,83.27,84.4856,85.4989,86.7964,87.2348,87.325,93.6628,98.9734,103.497,105.567,112.082,112.438,113.872,124.075,145.323,150.701,156.533,165.444,185.86,206.813
-8.87484,0.98112,0.384541,3,11,0,9.11702,0.7047,0.302825,0.398336,0.7047,0.302825,0.398336,2.88464,2.93097,72.2302,72.7795,73.6433,75.1916,75.4849,76.1529,76.1868,78.706,79.0885,82.0108,83.2265,84.1219,84.14,85.2724,86.2178,87.4303,87.8404,87.9248,93.8792,98.9005,103.197,105.169,111.393,111.734,113.108,122.911,143.444,148.659,154.32,162.979,182.851,203.28
-9.02826,0.961775,0.384541,2,3,0,9.3293,0.71928,0.296882,0.400552,0.71928,0.296882,0.400552,2.85821,2.90545,73.6831,74.231,75.0926,76.6371,76.9298,77.5964,77.6303,80.1453,80.5274,83.4471,84.6625,85.5579,85.5761,86.7089,87.6548,88.8684,89.2789,89.3634,95.3292,100.366,104.681,106.662,112.919,113.261,114.643,124.509,145.2,150.459,156.169,164.904,184.96,205.585
-9.20024,0.860519,0.384541,2,3,0,10.0497,0.714951,0.282631,0.405824,0.714951,0.282631,0.405824,2.79382,2.84331,73.1418,73.6559,74.4648,75.9156,76.1906,76.8171,76.849,79.2151,79.5748,82.3269,83.4741,84.3198,84.3369,85.4075,86.3021,87.4506,87.8393,87.9194,93.5794,98.3731,102.488,104.38,110.366,110.694,112.018,121.484,141.4,146.471,151.98,160.413,179.795,199.745
-10.0277,0.968907,0.384541,2,3,0,10.0881,0.74134,0.279226,0.407074,0.74134,0.279226,0.407074,2.77822,2.82826,75.8175,76.3431,77.1701,78.6537,78.9349,79.5757,79.6083,82.0287,82.3968,85.2132,86.3876,87.2534,87.271,88.3673,89.2836,90.4601,90.8583,90.9403,96.7417,101.659,105.882,107.825,113.972,114.31,115.669,125.4,145.886,151.104,156.774,165.456,185.414,205.961
-10.3399,0.86826,0.384541,1,3,0,11.5622,0.732025,0.247137,0.418705,0.732025,0.247137,0.418705,2.62678,2.6823,74.6453,75.0961,75.8056,77.0796,77.3213,77.8722,77.9003,79.985,80.3026,82.7376,83.7558,84.5075,84.5228,85.476,86.2738,87.2998,87.6474,87.7191,92.8069,97.1501,100.901,102.632,108.133,108.436,109.657,118.432,137.063,141.834,147.025,154.987,173.341,192.287
-10.4292,0.969503,0.384541,2,3,0,10.924,0.737145,0.244049,0.419809,0.737145,0.244049,0.419809,2.61176,2.66783,75.1465,75.594,76.2982,77.5628,77.8028,78.3498,78.3776,80.4476,80.7629,83.1816,84.1931,84.9401,84.9552,85.9025,86.6954,87.7153,88.0609,88.1321,93.1923,97.5149,101.25,102.975,108.457,108.758,109.976,118.728,137.328,142.093,147.279,155.236,173.581,192.524
-10.4292,0.444941,0.384541,1,3,0,14.4943,0.737145,0.244049,0.419809,0.737145,0.244049,0.419809,2.61176,2.66783,75.1465,75.594,76.2982,77.5628,77.8028,78.3498,78.3776,80.4476,80.7629,83.1816,84.1931,84.9401,84.9552,85.9025,86.6954,87.7153,88.0609,88.1321,93.1923,97.5149,101.25,102.975,108.457,108.758,109.976,118.728,137.328,142.093,147.279,155.236,173.581,192.524
-10.4499,0.844388,0.384541,1,3,0,11.8614,0.747234,0.275892,0.408296,0.747234,0.275892,0.408296,2.76287,2.81345,76.3966,76.9191,77.7412,79.216,79.4957,80.1328,80.1652,82.5723,82.9384,85.7405,86.9092,87.7711,87.7885,88.88,89.7923,90.9639,91.3605,91.4422,97.2228,102.126,106.339,108.278,114.416,114.753,116.111,125.833,146.319,151.54,157.213,165.901,185.878,206.451
-9.50558,1,0.384541,2,3,0,10.7549,0.706631,0.281419,0.406269,0.706631,0.281419,0.406269,2.78828,2.83796,72.2825,72.7881,73.5836,75.0104,75.2809,75.8971,75.9285,78.2558,78.6097,81.3171,82.4458,83.2779,83.2947,84.3482,85.2285,86.3588,86.7414,86.8202,92.3914,97.1112,101.164,103.027,108.923,109.247,110.55,119.878,139.506,144.505,149.935,158.249,177.358,197.029
-8.86366,0.970112,0.384541,3,9,0,9.87724,0.675179,0.362564,0.375465,0.675179,0.362564,0.375465,3.13815,3.17617,69.6092,70.2604,71.2828,73.1097,73.455,74.2403,74.2802,77.2282,77.674,81.063,82.4644,83.4935,83.5143,84.8121,85.8925,87.2741,87.7404,87.8364,94.5544,100.154,104.907,107.077,113.892,114.264,115.761,126.387,148.424,153.988,160.018,169.223,190.288,211.881
-8.86363,0.976873,0.384541,3,11,0,10.1786,0.709304,0.319641,0.39201,0.709304,0.319641,0.39201,2.95817,3.00202,72.8193,73.4084,74.3346,75.9933,76.3073,77.0223,77.0586,79.7518,80.1603,83.2768,84.5712,85.5238,85.5431,86.7468,87.751,89.0378,89.4727,89.5623,95.8633,101.159,105.679,107.75,114.277,114.634,116.072,126.32,147.716,153.139,159.023,168.018,188.642,209.824
-11.0438,0.971487,0.384541,3,11,0,11.1865,0.62546,0.473991,0.32954,0.62546,0.473991,0.32954,3.56337,3.58902,65.2401,66.073,67.3747,69.6824,70.1158,71.0985,71.1484,74.7989,75.3459,79.4642,81.1479,82.3776,82.4024,83.9454,85.2237,86.8508,87.3981,87.5106,95.3004,101.685,107.044,109.477,117.063,117.475,119.131,130.819,154.781,160.792,167.293,177.197,199.788,222.874
-10.7407,0.787071,0.384541,2,3,0,11.8935,0.632259,0.422275,0.351426,0.632259,0.422275,0.351426,3.37269,3.40364,65.5852,66.3174,67.4644,69.5059,69.8906,70.7641,70.8084,74.0696,74.5605,78.2723,79.7978,80.9147,80.9372,82.3418,83.5079,84.9952,85.4962,85.5993,92.7674,98.6842,103.673,105.943,113.042,113.428,114.982,125.971,148.601,154.293,160.453,169.844,191.295,213.241
-10.5969,0.894961,0.384541,2,3,0,11.8377,0.631836,0.435883,0.345768,0.631836,0.435883,0.345768,3.42389,3.45338,65.6355,66.3957,67.586,69.7025,70.1009,71.0053,71.0512,74.4237,74.9307,78.7602,80.3318,81.4817,81.5049,82.9501,84.1493,85.678,86.1926,86.2985,93.6522,99.7101,104.812,107.131,114.379,114.773,116.359,127.564,150.608,156.4,162.666,172.218,194.028,216.334
-10.8546,0.994088,0.384541,3,7,0,10.919,0.638888,0.46975,0.331375,0.638888,0.46975,0.331375,3.54812,3.57418,66.61,67.4515,68.7671,71.1,71.5384,72.5322,72.5826,76.2762,76.8299,80.9999,82.7054,83.9512,83.9764,85.54,86.8355,88.4849,89.0397,89.1537,97.054,103.533,108.973,111.442,119.146,119.564,121.246,133.119,157.467,163.577,170.184,180.25,203.215,226.685
-9.42903,0.882619,0.384541,3,11,0,12.4134,0.72922,0.27438,0.408849,0.72922,0.27438,0.408849,2.75588,2.80671,74.5444,75.0511,75.8482,77.2785,77.5497,78.1676,78.199,80.5336,80.8888,83.6071,84.741,85.5773,85.5942,86.6533,87.5386,88.6756,89.0606,89.1399,94.7514,99.5127,103.605,105.489,111.453,111.78,113.1,122.55,142.468,147.546,153.064,161.515,180.949,200.964
-9.03064,0.971652,0.384541,3,11,0,9.78375,0.667879,0.376389,0.370009,0.667879,0.376389,0.370009,3.19398,3.23026,68.9526,69.6262,70.6833,72.5707,72.9271,73.7376,73.7787,76.8176,77.2766,80.7621,82.2014,83.2575,83.2788,84.6099,85.7172,87.1325,87.6099,87.7081,94.5745,100.284,105.122,107.329,114.253,114.63,116.149,126.925,149.229,154.855,160.949,170.25,191.523,213.319
-9.01463,0.966404,0.384541,3,7,0,9.25713,0.673516,0.351278,0.379872,0.673516,0.351278,0.379872,3.09183,3.13131,69.3597,69.9852,70.9678,72.7246,73.0568,73.8126,73.851,76.6908,77.1206,80.391,81.745,82.7398,82.7599,84.0152,85.0607,86.3985,86.8501,86.9431,93.4595,98.9024,103.528,105.643,112.288,112.65,114.111,124.489,146.046,151.495,157.4,166.418,187.065,208.24
-8.72876,0.99491,0.384541,2,7,0,10.2893,0.690722,0.329499,0.388261,0.690722,0.329499,0.388261,3.00045,3.0429,70.9794,71.5741,72.5086,74.1816,74.4983,75.2189,75.2556,77.9683,78.3795,81.5141,82.8148,83.7715,83.7908,84.9993,86.0068,87.2973,87.7333,87.8231,94.1319,99.4233,103.934,105.999,112.501,112.856,114.287,124.478,145.718,151.097,156.931,165.845,186.275,207.248
-8.80431,0.99882,0.384541,2,7,0,9.02014,0.682525,0.360683,0.376202,0.682525,0.360683,0.376202,3.13048,3.16873,70.3534,71.0076,72.0347,73.8705,74.2175,75.0066,75.0467,78.0098,78.4579,81.8651,83.2744,84.3093,84.3303,85.6356,86.7223,88.1122,88.5813,88.6778,95.4378,101.074,105.859,108.045,114.908,115.283,116.791,127.496,149.701,155.309,161.386,170.663,191.896,213.663
-8.8831,0.989333,0.384541,2,3,0,8.90201,0.677758,0.347938,0.381168,0.677758,0.347938,0.381168,3.07799,3.11792,69.7734,70.3958,71.3735,73.1219,73.4526,74.2049,74.2431,77.0707,77.4988,80.7569,82.1063,83.0978,83.1179,84.3693,85.4117,86.7458,87.1963,87.289,93.7908,99.2249,103.845,105.958,112.598,112.961,114.421,124.798,146.362,151.814,157.723,166.749,187.416,208.614
-10.3678,0.866093,0.384541,2,5,0,11.129,0.667554,0.426977,0.349479,0.667554,0.426977,0.349479,3.39047,3.42091,69.2807,70.0641,71.2912,73.4745,73.8858,74.8195,74.8669,78.3516,78.8759,82.8389,84.4669,85.6584,85.6825,87.1807,88.4243,90.0102,90.5443,90.6542,98.2924,104.593,109.903,112.319,119.87,120.281,121.933,133.618,157.669,163.716,170.261,180.238,203.023,226.332
-8.96152,0.999841,0.384541,2,7,0,11.3937,0.67518,0.376313,0.370039,0.67518,0.376313,0.370039,3.19367,3.22996,69.7058,70.3866,71.455,73.3626,73.7229,74.5419,74.5836,77.6549,78.1189,81.6417,83.0965,84.1639,84.1855,85.5308,86.65,88.0805,88.563,88.6623,95.6026,101.374,106.263,108.495,115.493,115.874,117.41,128.301,150.847,156.534,162.694,172.095,193.599,215.63
-9.05367,0.998356,0.384541,1,3,0,9.1513,0.670067,0.383823,0.367048,0.670067,0.383823,0.367048,3.2236,3.25897,69.2308,69.9226,71.008,72.945,73.3108,74.142,74.1843,77.2992,77.7694,81.3378,82.8102,83.8902,83.9121,85.2727,86.4043,87.8501,88.3377,88.438,95.4445,101.263,106.189,108.436,115.478,115.862,117.407,128.357,151.002,156.712,162.895,172.33,193.904,216.003
-9.26391,0.999056,0.384541,3,7,0,9.35342,0.660764,0.394785,0.362648,0.660764,0.394785,0.362648,3.26679,3.30086,68.3464,69.052,70.1586,72.1322,72.5046,73.3508,73.3938,76.5616,77.0394,80.6617,82.1547,83.2492,83.2713,84.6495,85.7951,87.258,87.7512,87.8527,94.9309,100.798,105.76,108.021,115.104,115.49,117.042,128.04,150.756,156.478,162.675,172.127,193.734,215.858
-9.28201,0.964835,0.384541,3,7,0,9.46962,0.660522,0.380603,0.368333,0.660522,0.380603,0.368333,3.21081,3.24657,68.2223,68.8974,69.9567,71.8476,72.2046,73.0163,73.0575,76.0999,76.5593,80.0463,81.4857,82.5416,82.5629,83.8934,85.0001,86.4143,86.8912,86.9894,93.846,99.5433,104.368,106.57,113.471,113.847,115.361,126.096,148.304,153.905,159.971,169.227,190.396,212.081
-9.12041,0.89808,0.384541,2,3,0,9.99006,0.683083,0.375671,0.370293,0.683083,0.375671,0.370293,3.1911,3.22747,70.5172,71.2045,72.2832,74.2093,74.5731,75.4002,75.4422,78.5437,79.0122,82.57,84.0392,85.1174,85.1392,86.498,87.6285,89.0734,89.5609,89.6612,96.6723,102.503,107.444,109.698,116.769,117.155,118.707,129.713,152.499,158.247,164.473,173.975,195.71,217.979
-9.05096,1,0.384541,1,1,0,9.16643,0.683576,0.372548,0.371531,0.683576,0.372548,0.371531,3.17857,3.21532,70.5458,71.2268,72.2956,74.2045,74.5651,75.385,75.4267,78.5021,78.9668,82.4964,83.9545,85.0246,85.0463,86.3952,87.5176,88.9524,89.4365,89.5361,96.5014,102.297,107.21,109.452,116.487,116.871,118.415,129.369,152.055,157.779,163.98,173.444,195.094,217.279
-10.2178,0.91534,0.384541,3,7,0,10.6707,0.729562,0.250426,0.417525,0.729562,0.250426,0.417525,2.64269,2.69762,74.4163,74.8724,75.5903,76.8793,77.1238,77.6812,77.7096,79.8182,80.1394,82.6016,83.6307,84.3906,84.406,85.3693,86.1754,87.2119,87.5631,87.6355,92.7726,97.1546,100.937,102.682,108.224,108.529,109.759,118.592,137.33,142.125,147.342,155.342,173.777,192.801
-9.64632,1,0.384541,2,3,0,10.2566,0.728724,0.264442,0.412468,0.728724,0.264442,0.412468,2.70948,2.76197,74.4255,74.9107,75.6741,77.0442,77.3041,77.8962,77.9264,80.165,80.5057,83.1155,84.2051,85.009,85.0253,86.0439,86.8957,87.9903,88.361,88.4373,93.8489,98.4505,102.413,104.238,110.024,110.342,111.624,120.815,140.235,145.193,150.583,158.843,177.853,197.446
-8.81549,0.990904,0.384541,2,7,0,10.5148,0.692369,0.350198,0.380292,0.692369,0.350198,0.380292,3.08736,3.12699,71.2935,71.9342,72.9406,74.7402,75.0805,75.8547,75.894,78.8034,79.2437,82.5948,83.9824,85.0019,85.0225,86.309,87.3806,88.7518,89.2148,89.3101,95.9906,101.572,106.316,108.484,115.3,115.672,117.17,127.817,149.935,155.526,161.586,170.84,192.028,213.759
-8.87193,0.982306,0.384541,2,7,0,9.84052,0.674881,0.361333,0.375948,0.674881,0.361333,0.375948,3.13313,3.1713,69.57,70.2182,71.2361,73.055,73.3988,74.1808,74.2205,77.1562,77.6002,80.9756,82.3716,83.3968,83.4175,84.7105,85.7868,87.1635,87.6281,87.7237,94.4187,100,104.738,106.903,113.698,114.069,115.561,126.159,148.14,153.691,159.706,168.889,189.905,211.449
-8.80856,0.967935,0.384541,2,3,0,9.06899,0.686243,0.357761,0.377345,0.686243,0.357761,0.377345,3.11852,3.15716,70.7159,71.3673,72.3902,74.2186,74.5643,75.3504,75.3904,78.3429,78.7896,82.1863,83.5917,84.6239,84.6448,85.9468,87.031,88.4178,88.8859,88.9823,95.7304,101.36,106.141,108.325,115.186,115.56,117.067,127.772,149.987,155.598,161.68,170.964,192.217,214.006
-8.88795,0.856046,0.384541,2,3,0,9.76873,0.673952,0.365108,0.374465,0.673952,0.365108,0.374465,3.1485,3.18619,69.5004,70.1559,71.1849,73.0234,73.3708,74.1609,74.201,77.1665,77.6148,81.0224,82.4312,83.4655,83.4864,84.7907,85.8763,87.2645,87.733,87.8294,94.5765,100.198,104.967,107.146,113.982,114.355,115.856,126.513,148.604,154.182,160.225,169.449,190.558,212.194
-9.08334,0.973513,0.384541,3,11,0,10.2352,0.72117,0.294508,0.401434,0.72117,0.294508,0.401434,2.84758,2.89519,73.8601,74.4043,75.2601,76.7945,77.0852,77.7475,77.7812,80.2802,80.6599,83.5622,84.7705,85.6609,85.6789,86.8054,87.7462,88.9533,89.3616,89.4457,95.3821,100.397,104.694,106.667,112.902,113.244,114.62,124.456,145.094,150.34,156.037,164.754,184.771,205.359
-9.32007,0.972214,0.384541,2,3,0,9.36272,0.710728,0.281971,0.406066,0.710728,0.281971,0.406066,2.79081,2.8404,72.7053,73.215,74.0169,75.4552,75.7279,76.3491,76.3807,78.7267,79.0834,81.8123,82.9498,83.7885,83.8055,84.8672,85.7544,86.8934,87.279,87.3584,92.9724,97.7278,101.81,103.688,109.627,109.953,111.266,120.661,140.429,145.462,150.931,159.303,178.544,198.35
-9.39748,0.963653,0.384541,2,3,0,9.88047,0.71876,0.274437,0.408828,0.71876,0.274437,0.408828,2.75614,2.80696,73.4755,73.975,74.761,76.171,76.4384,77.0476,77.0786,79.3802,79.7304,82.4103,83.5282,84.3526,84.3693,85.4134,86.2862,87.4072,87.7867,87.8649,93.3971,98.0908,102.126,103.982,109.862,110.184,111.485,120.801,140.437,145.442,150.882,159.212,178.37,198.1
-9.62984,0.850941,0.384541,3,11,0,10.8127,0.661188,0.35963,0.376614,0.661188,0.35963,0.376614,3.12618,3.16457,68.1467,68.7783,69.7699,71.5423,71.8773,72.6392,72.678,75.5391,75.9719,79.2625,80.6237,81.6234,81.6436,82.9045,83.9543,85.2971,85.7503,85.8435,92.3754,97.8228,102.448,104.561,111.195,111.557,113.015,123.365,144.837,150.261,156.137,165.11,185.646,206.699
-9.71699,0.983795,0.384541,1,1,0,9.87604,0.659739,0.36083,0.376144,0.659739,0.36083,0.376144,3.13108,3.16932,68.0056,68.6383,69.6317,71.407,71.7425,72.5057,72.5445,75.4099,75.8432,79.1381,80.5009,81.5017,81.5219,82.7842,83.835,85.179,85.6326,85.726,92.2627,97.713,102.34,104.453,111.089,111.451,112.909,123.259,144.729,150.151,156.026,164.996,185.525,206.57
-11.5497,0.733753,0.384541,1,3,0,11.7411,0.654941,0.335101,0.386118,0.654941,0.335101,0.386118,3.02422,3.06588,67.3394,67.9146,68.8185,70.436,70.7421,71.4387,71.4741,74.095,74.4921,77.5179,78.7728,79.6955,79.7141,80.8793,81.8505,83.0942,83.5144,83.6009,89.675,94.7641,99.0986,101.082,107.325,107.666,109.04,118.814,139.169,144.321,149.908,158.443,177.999,198.068
-11.5685,0.982547,0.384541,2,7,0,12.1579,0.719704,0.356755,0.377738,0.719704,0.356755,0.377738,3.1144,3.15316,74.1566,74.8375,75.9067,77.818,78.1794,79.0013,79.043,82.1299,82.5969,86.1488,87.6185,88.698,88.7199,90.0817,91.2156,92.6662,93.1559,93.2566,100.316,106.207,111.21,113.496,120.676,121.068,122.646,133.852,157.109,162.984,169.352,179.073,201.327,224.144
