# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
# Adaptation terminated
# Step size = 0.376193
# Diagonal elements of inverse mass matrix:
# 0.00179757, 0.0246724
-9.05533,0.986414,0.376193,2,7,0,9.22098,0.669028,0.363432,0.375124,0.669028,0.363432,0.375124,3.14168,3.17959,68.981,69.6281,70.6441,72.4594,72.8025,73.5828,73.6224,76.5513,76.9941,80.3606,81.7526,82.7747,82.7954,84.0844,85.1573,86.5295,86.9926,87.0879,93.7586,99.3182,104.036,106.191,112.955,113.324,114.81,125.356,147.224,152.746,158.729,167.862,188.763,210.187
-9.12587,0.99951,0.376193,3,11,0,9.25906,0.712248,0.286798,0.404288,0.712248,0.286798,0.404288,2.8128,2.86162,72.8936,73.4146,74.2342,75.704,75.9826,76.6173,76.6496,79.0456,79.4098,82.1953,83.3559,84.2113,84.2286,85.3113,86.2159,87.377,87.7698,87.8508,93.5685,98.4066,102.557,104.465,110.496,110.827,112.16,121.691,141.724,146.821,152.358,160.833,180.305,200.341
-9.59872,0.91041,0.376193,2,7,0,10.7316,0.733601,0.285941,0.404604,0.733601,0.285941,0.404604,2.80891,2.85786,75.0729,75.6076,76.4489,77.9576,78.2435,78.895,78.9281,81.3877,81.7616,84.6213,85.8129,86.6912,86.709,87.8208,88.7496,89.9419,90.3454,90.4285,96.3009,101.271,105.535,107.495,113.693,114.033,115.403,125.199,145.791,151.032,156.724,165.438,185.458,206.061
-10.7028,0.955212,0.376193,2,3,0,10.7814,0.732875,0.240528,0.421065,0.732875,0.240528,0.421065,2.59453,2.65124,74.6877,75.1252,75.8138,77.0505,77.2852,77.8201,77.8474,79.8721,80.1807,82.5474,83.5375,84.2687,84.2835,85.211,85.9875,86.9863,87.3249,87.3947,92.3536,96.5932,100.259,101.952,107.337,107.634,108.83,117.435,135.742,140.436,145.545,153.385,171.468,190.147
-10.8127,0.990924,0.376193,2,3,0,11.1279,0.754194,0.262762,0.413077,0.754194,0.262762,0.413077,2.70156,2.75434,77.015,77.5134,78.2978,79.7055,79.9725,80.5809,80.6119,82.9123,83.2625,85.9448,87.0648,87.8912,87.908,88.9552,89.8311,90.9566,91.3378,91.4163,96.9824,101.717,105.795,107.674,113.632,113.96,115.28,124.747,144.76,149.87,155.427,163.943,183.544,203.75
-10.2557,1,0.376193,3,7,0,11.1032,0.725939,0.251549,0.417122,0.725939,0.251549,0.417122,2.64811,2.70284,74.0542,74.5104,75.2285,76.5176,76.7622,77.3196,77.348,79.4567,79.7778,82.2398,83.2688,84.0284,84.0438,85.0069,85.8127,86.8489,87.1999,87.2722,92.4064,96.7848,100.563,102.306,107.841,108.146,109.374,118.193,136.895,141.68,146.885,154.868,173.259,192.236
-10.5871,0.898657,0.376193,3,9,0,12.1903,0.701227,0.377007,0.369764,0.701227,0.377007,0.369764,3.19645,3.23265,72.4001,73.1087,74.2207,76.2061,76.5811,77.4335,77.4769,80.6732,81.156,84.8217,86.3354,87.446,87.4684,88.8682,90.0326,91.5207,92.0227,92.126,99.3456,105.348,110.434,112.754,120.032,120.428,122.025,133.351,156.792,162.705,169.11,178.884,201.239,224.144
-9.03461,1,0.376193,2,3,0,10.3004,0.69668,0.352575,0.379367,0.69668,0.352575,0.379367,3.09719,3.1365,71.7543,72.4042,73.425,75.25,75.5951,76.3801,76.4201,79.3695,79.8158,83.2118,84.6177,85.6505,85.6714,86.9745,88.0598,89.4484,89.9172,90.0137,96.7764,102.424,107.222,109.416,116.307,116.684,118.198,128.96,151.31,156.958,163.079,172.427,193.828,215.775
-8.80908,0.97077,0.376193,2,5,0,9.37572,0.684659,0.3594,0.376705,0.684659,0.3594,0.376705,3.12523,3.16365,70.5642,71.2177,72.2437,74.0776,74.4243,75.2127,75.2528,78.2134,78.6612,82.0664,83.475,84.5095,84.5304,85.8353,86.9217,88.3113,88.7803,88.8768,95.6366,101.274,106.061,108.248,115.115,115.49,116.998,127.711,149.937,155.551,161.634,170.921,192.179,213.972
-9.12225,0.927239,0.376193,2,3,0,9.40183,0.68901,0.367482,0.373531,0.68901,0.367482,0.373531,3.15812,3.19551,71.0703,71.7455,72.8056,74.6994,75.0572,75.8709,75.9122,78.9657,79.4272,82.9346,84.3842,85.4484,85.47,86.8118,87.9285,89.3564,89.8382,89.9373,96.8745,102.652,107.552,109.79,116.811,117.194,118.736,129.678,152.353,158.077,164.278,173.743,195.401,217.598
-9.47225,0.917272,0.376193,1,1,0,9.51309,0.690217,0.375085,0.370526,0.690217,0.375085,0.370526,3.18875,3.22519,71.2494,71.9426,73.0305,74.9732,75.3402,76.1744,76.2168,79.3453,79.8179,83.407,84.8893,85.977,85.999,87.37,88.5106,89.9685,90.4603,90.5615,97.6362,103.52,108.507,110.782,117.919,118.309,119.875,130.985,153.987,159.789,166.075,175.668,197.61,220.093
-9.45391,0.999089,0.376193,2,7,0,9.58976,0.67855,0.324033,0.390343,0.67855,0.324033,0.390343,2.97708,3.0203,69.6916,70.2644,71.1647,72.7767,73.0819,73.7765,73.8118,76.4276,76.8243,79.8494,81.1053,82.0293,82.048,83.2154,84.189,85.4365,85.8581,85.9449,92.0486,97.1736,101.545,103.548,109.856,110.201,111.591,121.487,142.133,147.365,153.039,161.712,181.595,202.01
-9.02601,1,0.376193,2,3,0,9.49476,0.687412,0.366513,0.373913,0.687412,0.366513,0.373913,3.1542,3.19171,70.8985,71.5701,72.6244,74.508,74.8639,75.6733,75.7144,78.7519,79.2111,82.7007,84.1432,85.2022,85.2236,86.5589,87.6702,89.0912,89.5708,89.6694,96.5745,102.326,107.205,109.433,116.425,116.807,118.342,129.239,151.825,157.527,163.704,173.134,194.709,216.823
-9.55257,0.93694,0.376193,4,15,0,10.1907,0.662093,0.412225,0.35556,0.662093,0.412225,0.35556,3.33436,3.36643,68.6077,69.3525,70.5197,72.5988,72.9907,73.881,73.9262,77.2534,77.7545,81.5479,83.1085,84.2516,84.2747,85.713,86.9076,88.4319,88.9455,89.0512,96.408,102.49,107.623,109.96,117.272,117.67,119.271,130.603,153.963,159.842,166.205,175.909,198.078,220.766
-8.97039,0.899218,0.376193,3,15,0,10.4475,0.67568,0.347807,0.381219,0.67568,0.347807,0.381219,3.07745,3.11739,69.5585,70.1787,71.153,72.8953,73.2248,73.9745,74.0126,76.8304,77.2569,80.5037,81.8485,82.8366,82.8566,84.1037,85.1425,86.4721,86.921,87.0134,93.4931,98.9088,103.514,105.619,112.237,112.599,114.054,124.396,145.889,151.323,157.214,166.209,186.808,207.937
-10.2952,0.920719,0.376193,2,3,0,10.4845,0.679317,0.40843,0.357112,0.679317,0.40843,0.357112,3.31978,3.35227,70.3647,71.1204,72.3049,74.4154,74.8133,75.7172,75.7631,79.1427,79.652,83.5076,85.0945,86.257,86.2805,87.7435,88.9588,90.5098,91.0325,91.14,98.6297,104.825,110.056,112.438,119.893,120.299,121.932,133.49,157.325,163.324,169.819,179.724,202.355,225.518
-10.7741,1,0.376193,3,15,0,11.3468,0.75257,0.268499,0.410994,0.75257,0.268499,0.410994,2.72851,2.78032,76.8896,77.3995,78.2019,79.6417,79.9148,80.537,80.5687,82.9203,83.2781,86.0183,87.1619,88.0055,88.0226,89.0913,89.9849,91.1329,91.5216,91.6017,97.2733,102.092,106.238,108.147,114.196,114.528,115.868,125.466,145.728,150.898,156.517,165.126,184.932,205.34
-10.1394,1,0.376193,3,7,0,10.7826,0.720698,0.256967,0.415172,0.720698,0.256967,0.415172,2.67406,2.72784,73.5557,74.0199,74.7504,76.0617,76.3105,76.8774,76.9063,79.0503,79.3767,81.8784,82.9235,83.6949,83.7105,84.6882,85.5061,86.5574,86.9136,86.9869,92.1915,96.6246,100.447,102.209,107.8,108.108,109.347,118.244,137.082,141.898,147.135,155.163,173.651,192.719
-9.00501,0.827779,0.376193,2,3,0,11.8334,0.716246,0.29183,0.402427,0.716246,0.29183,0.402427,2.83555,2.88358,73.3374,73.8721,74.7131,76.221,76.5068,77.1578,77.1909,79.6477,80.021,82.8752,84.0638,84.9397,84.9575,86.0659,86.9917,88.1797,88.5816,88.6644,94.5097,99.4504,103.685,105.631,111.779,112.116,113.475,123.18,143.555,148.736,154.363,162.974,182.751,203.095
-10.3274,0.945126,0.376193,3,7,0,10.6892,0.747422,0.25435,0.416115,0.747422,0.25435,0.416115,2.66156,2.71579,76.2651,76.7408,77.4896,78.8337,79.0887,79.6699,79.6995,81.8977,82.2324,84.798,85.8701,86.6614,86.6775,87.6806,88.5199,89.5989,89.9644,90.0397,95.3835,99.9378,103.866,105.678,111.428,111.745,113.02,122.176,141.578,146.539,151.936,160.21,179.269,198.931
-10.6566,0.965567,0.376193,2,3,0,11.1515,0.74829,0.241039,0.420883,0.74829,0.241039,0.420883,2.59704,2.65365,76.2621,76.7099,77.4148,78.6805,78.9207,79.4682,79.4961,81.5683,81.8841,84.3062,85.3194,86.0677,86.0829,87.032,87.8266,88.8487,89.1951,89.2665,94.3404,98.6778,102.428,104.16,109.667,109.971,111.194,119.995,138.715,143.513,148.737,156.752,175.239,194.334
-10.7306,0.996333,0.376193,2,3,0,10.7731,0.75192,0.242768,0.420266,0.75192,0.242768,0.420266,2.60551,2.66181,76.644,77.0976,77.8117,79.094,79.3373,79.8919,79.9202,82.0192,82.339,84.792,85.818,86.5757,86.591,87.552,88.3564,89.391,89.7417,89.8139,94.9487,99.3364,103.129,104.88,110.447,110.754,111.991,120.882,139.786,144.63,149.903,157.993,176.648,195.913
-13.6408,0.82355,0.376193,2,3,0,13.9231,0.784898,0.231826,0.424155,0.784898,0.231826,0.424155,2.55146,2.60978,79.9275,80.3767,81.0839,82.3541,82.5951,83.1447,83.1727,85.2536,85.5708,88.0054,89.0245,89.7774,89.7927,90.7481,91.5482,92.5778,92.9269,92.9989,98.1184,102.504,106.302,108.058,113.65,113.958,115.202,124.159,143.269,148.176,153.521,161.728,180.675,200.263
-10.1956,1,0.376193,2,3,0,13.8023,0.738203,0.249432,0.417882,0.738203,0.249432,0.417882,2.63789,2.693,75.2909,75.7503,76.4734,77.7717,78.0181,78.5795,78.6081,80.7322,81.0558,83.5364,84.5733,85.3389,85.3544,86.325,87.1374,88.1819,88.5358,88.6087,93.7864,98.204,102.018,103.778,109.367,109.675,110.915,119.826,138.734,143.574,148.839,156.915,175.524,194.73
-10.4503,0.910734,0.376193,3,7,0,11.0515,0.720676,0.251949,0.416978,0.720676,0.251949,0.416978,2.65003,2.70469,73.52,73.9737,74.6879,75.9699,76.2132,76.7676,76.7958,78.8929,79.2123,81.6607,82.684,83.4394,83.4547,84.4123,85.2137,86.244,86.593,86.665,91.7698,96.1229,99.8792,101.612,107.114,107.417,108.637,117.403,135.989,140.744,145.917,153.85,172.125,190.982
-10.0665,0.887174,0.376193,2,5,0,11.886,0.703915,0.273991,0.408991,0.703915,0.273991,0.408991,2.75407,2.80497,71.955,72.4433,73.2116,74.5899,74.8513,75.4468,75.4771,77.7271,78.0694,80.6894,81.7823,82.5883,82.6047,83.6255,84.4788,85.5748,85.9459,86.0223,91.4318,96.0219,99.9679,101.784,107.534,107.85,109.122,118.235,137.444,142.341,147.663,155.814,174.558,193.863
-8.86732,0.999418,0.376193,3,7,0,9.98766,0.710428,0.316669,0.393134,0.710428,0.316669,0.393134,2.9453,2.98958,72.9138,73.4974,74.415,76.0585,76.3697,77.0782,77.1142,79.7837,80.1887,83.2792,84.5632,85.5082,85.5273,86.7217,87.7182,88.9954,89.4271,89.516,95.773,101.034,105.527,107.587,114.078,114.434,115.864,126.062,147.364,152.766,158.627,167.587,188.135,209.243
-8.77563,1,0.376193,2,7,0,8.9946,0.688497,0.329912,0.388103,0.688497,0.329912,0.388103,3.00221,3.0446,70.7536,71.3473,72.2802,73.9502,74.2663,74.9857,75.0223,77.7301,78.1405,81.2692,82.5673,83.5221,83.5414,84.7475,85.753,87.0409,87.476,87.5656,93.8613,99.1412,103.641,105.702,112.189,112.544,113.972,124.138,145.327,150.692,156.511,165.403,185.782,206.701
-9.463,0.99496,0.376193,3,13,0,9.70178,0.660623,0.409169,0.35681,0.660623,0.409169,0.35681,3.32262,3.35503,68.4335,69.17,70.3244,72.3811,72.7689,73.6497,73.6945,76.9875,77.4837,81.2401,82.786,83.9185,83.9414,85.3665,86.5503,88.0612,88.5703,88.675,95.9697,102.003,107.097,109.416,116.675,117.07,118.66,129.913,153.117,158.958,165.28,174.922,196.952,219.5
-9.2669,0.980654,0.376193,3,11,0,10.289,0.724082,0.301354,0.398886,0.724082,0.301354,0.398886,2.87812,2.92468,74.2065,74.7677,75.6503,77.2322,77.5319,78.2145,78.2492,80.8236,81.2146,84.2015,85.4443,86.3597,86.3782,87.5361,88.5027,89.7426,90.162,90.2483,96.3387,101.476,105.873,107.892,114.263,114.612,116.019,126.057,147.089,152.431,158.231,167.102,187.465,208.399
-9.18406,1,0.376193,1,1,0,9.28366,0.722365,0.301869,0.398693,0.722365,0.301869,0.398693,2.88041,2.92688,74.0341,74.5951,75.4774,77.0586,77.3582,78.0405,78.0752,80.6484,81.0392,84.0245,85.2666,86.1814,86.1999,87.357,88.323,89.5621,89.9811,90.0674,96.1531,101.286,105.679,107.695,114.06,114.409,115.813,125.84,146.845,152.181,157.972,166.831,187.166,208.07
-9.43281,0.987617,0.376193,2,3,0,9.47797,0.72731,0.299828,0.399455,0.72731,0.299828,0.399455,2.87134,2.91813,74.5265,75.0869,75.9682,77.5479,77.8472,78.5288,78.5635,81.1348,81.5253,84.5092,85.751,86.6656,86.6841,87.8412,88.8072,90.0464,90.4655,90.5518,96.6403,101.778,106.176,108.195,114.57,114.92,116.327,126.373,147.43,152.78,158.587,167.471,187.866,208.835
-9.97703,0.888661,0.376193,1,1,0,9.98557,0.732628,0.304117,0.397853,0.732628,0.304117,0.397853,2.89035,2.93649,75.1021,75.676,76.5786,78.1961,78.5025,79.2003,79.2358,81.8672,82.2668,85.3188,86.5883,87.5233,87.5422,88.7246,89.7117,90.9775,91.4056,91.4938,97.7088,102.948,107.431,109.488,115.98,116.336,117.768,127.99,149.397,154.832,160.732,169.756,190.467,211.755
-9.59129,0.865914,0.376193,2,3,0,11.6461,0.715465,0.271573,0.409874,0.715465,0.271573,0.409874,2.74285,2.79415,73.1193,73.6105,74.3834,75.7703,76.0332,76.6325,76.663,78.9273,79.2718,81.9093,83.0097,83.8214,83.8379,84.866,85.7255,86.8295,87.2033,87.2803,92.7319,97.3602,101.341,103.173,108.976,109.295,110.58,119.782,139.191,144.141,149.521,157.762,176.716,196.241
-9.52488,0.984359,0.376193,1,3,0,10.2499,0.730604,0.270181,0.410381,0.730604,0.270181,0.410381,2.73637,2.78789,74.657,75.1556,75.9402,77.348,77.615,78.2234,78.2543,80.5533,80.9031,83.5814,84.699,85.5234,85.5401,86.5844,87.4575,88.5791,88.9588,89.037,94.5764,99.2807,103.327,105.191,111.093,111.417,112.724,122.085,141.837,146.876,152.352,160.741,180.039,199.92
-10.4287,0.899923,0.376193,2,3,0,10.5921,0.743513,0.287346,0.404086,0.743513,0.287346,0.404086,2.81529,2.86402,76.0973,76.6424,77.4999,79.0376,79.329,79.993,80.0268,82.5333,82.9143,85.828,87.042,87.9368,87.9549,89.0874,90.0335,91.2478,91.6587,91.7434,97.7229,102.782,107.121,109.116,115.422,115.768,117.161,127.125,148.062,153.39,159.177,168.034,188.382,209.32
-11.132,0.856717,0.376193,1,1,0,11.2142,0.748396,0.290936,0.402758,0.748396,0.290936,0.402758,2.83152,2.87969,76.6229,77.1795,78.0552,79.6253,79.9228,80.6006,80.6351,83.1934,83.5822,86.5546,87.7926,88.7049,88.7234,89.878,90.8423,92.0799,92.4986,92.5848,98.6748,103.823,108.237,110.265,116.674,117.025,118.441,128.56,149.807,155.211,161.079,170.06,190.689,211.91
-10.0169,1,0.376193,3,7,0,11.3787,0.732069,0.306528,0.39695,0.732069,0.306528,0.39695,2.90099,2.94676,75.062,75.6408,76.551,78.1821,78.4911,79.1946,79.2304,81.8832,82.2859,85.3615,86.6406,87.5824,87.6015,88.7925,89.7866,91.0614,91.4925,91.5812,97.8374,103.109,107.618,109.686,116.212,116.57,118.009,128.281,149.78,155.237,161.161,170.22,191.008,212.372
-10.2207,0.867645,0.376193,3,7,0,11.9111,0.744462,0.276333,0.408134,0.744462,0.276333,0.408134,2.76491,2.81542,76.1163,76.6378,77.4584,78.9305,79.2096,79.8455,79.8779,82.2803,82.6457,85.4423,86.6086,87.4687,87.4861,88.5753,89.4857,90.6548,91.0506,91.1321,96.9002,101.792,105.996,107.93,114.053,114.389,115.743,125.441,145.872,151.079,156.737,165.401,185.322,205.837
-9.85919,1,0.376193,2,3,0,10.2019,0.739876,0.268177,0.411111,0.739876,0.268177,0.411111,2.72701,2.77887,75.5905,76.0911,76.8789,78.2924,78.5605,79.1714,79.2025,81.5114,81.8627,84.5531,85.676,86.5044,86.5212,87.5705,88.448,89.5752,89.9569,90.0356,95.6051,100.337,104.409,106.284,112.225,112.552,113.868,123.296,143.2,148.278,153.799,162.256,181.715,201.765
-9.73576,1,0.376193,1,1,0,9.8496,0.737191,0.268943,0.410832,0.737191,0.268943,0.410832,2.73059,2.78232,75.3215,75.822,76.6094,78.0225,78.2905,78.9011,78.9322,81.2401,81.5912,84.2802,85.4024,86.2302,86.247,87.2957,88.1725,89.299,89.6804,89.7589,95.3235,100.051,104.118,105.99,111.924,112.25,113.564,122.977,142.847,147.916,153.426,161.868,181.288,201.297
-9.49993,0.957527,0.376193,2,3,0,10.1572,0.730026,0.27097,0.410094,0.730026,0.27097,0.410094,2.74004,2.79144,74.6033,75.1033,75.8899,77.3013,77.569,78.1789,78.2099,80.5146,80.8652,83.5499,84.6701,85.4963,85.5131,86.5597,87.4347,88.5587,88.9393,89.0177,94.5682,99.2812,103.335,105.201,111.112,111.437,112.745,122.119,141.895,146.938,152.42,160.817,180.132,200.03
-9.66403,0.878702,0.376193,3,7,0,12.4434,0.683935,0.309434,0.39586,0.683935,0.309434,0.39586,2.91376,2.9591,70.146,70.6928,71.5526,73.0931,73.3849,74.0493,74.0831,76.5876,76.9678,79.8704,81.0772,81.9657,81.9837,83.1071,84.0446,85.2466,85.6531,85.7367,91.6331,96.5985,100.843,102.79,108.931,109.268,110.622,120.282,140.489,145.617,151.183,159.693,179.218,199.282
-10.2307,0.856766,0.376193,2,7,0,13.5813,0.666084,0.426191,0.349805,0.666084,0.426191,0.349805,3.3875,3.41802,69.1223,69.9023,71.124,73.2979,73.7074,74.6371,74.6843,78.1545,78.6765,82.6235,84.245,85.4319,85.4559,86.9483,88.187,89.7669,90.299,90.4084,98.0181,104.296,109.587,111.994,119.52,119.929,121.576,133.221,157.193,163.221,169.744,179.689,202.401,225.636
-10.6087,1,0.376193,2,3,0,10.6182,0.639029,0.398766,0.36104,0.639029,0.398766,0.36104,3.28234,3.31594,66.1253,66.816,67.899,69.83,70.1943,71.022,71.064,74.1613,74.6284,78.1678,79.626,80.6947,80.7163,82.0619,83.1802,84.608,85.0892,85.1883,92.0924,97.812,102.646,104.849,111.747,112.122,113.634,124.34,146.441,152.008,158.035,167.228,188.239,209.751
-10.3619,0.967455,0.376193,3,11,0,11.8207,0.740024,0.245486,0.419295,0.740024,0.245486,0.419295,2.61876,2.67458,75.4498,75.902,76.6138,77.8919,78.1344,78.6872,78.7153,80.8071,81.1257,83.5695,84.5913,85.3459,85.3612,86.3181,87.119,88.1491,88.4981,88.5701,93.6795,98.0429,101.813,103.553,109.083,109.387,110.615,119.441,138.189,142.991,148.217,156.233,174.714,193.795
-12.173,0.77241,0.376193,2,3,0,12.4059,0.76211,0.275327,0.408503,0.76211,0.275327,0.408503,2.76026,2.81093,77.9135,78.4451,79.2816,80.7822,81.0668,81.7151,81.7481,84.1974,84.57,87.4216,88.611,89.4881,89.5059,90.6167,91.5452,92.7376,93.1413,93.2245,99.1086,104.1,108.39,110.364,116.614,116.957,118.34,128.241,149.106,154.424,160.203,169.053,189.404,210.362
-11.3281,1,0.376193,1,1,0,12.1524,0.755964,0.274593,0.408771,0.755964,0.274593,0.408771,2.75686,2.80766,77.2798,77.8055,78.6327,80.1167,80.3981,81.0392,81.0719,83.4942,83.8627,86.6831,87.8595,88.7272,88.7447,89.8436,90.762,91.9417,92.3411,92.4233,98.2451,103.184,107.43,109.384,115.57,115.91,117.279,127.081,147.741,153.007,158.73,167.495,187.651,208.409
-10.3614,1,0.376193,2,3,0,11.3134,0.734277,0.246007,0.419109,0.734277,0.246007,0.419109,2.6213,2.67702,74.8674,75.3172,76.0252,77.2964,77.5376,78.0874,78.1154,80.1958,80.5127,82.9431,83.9594,84.7098,84.725,85.6766,86.473,87.4973,87.8444,87.9159,92.9964,97.3344,101.082,102.812,108.308,108.611,109.831,118.602,137.232,142.003,147.196,155.16,173.521,192.476
-11.2009,0.970973,0.376193,3,7,0,11.4807,0.744655,0.228954,0.425171,0.744655,0.228954,0.425171,2.53709,2.59595,75.8102,76.2304,76.8918,78.08,78.3055,78.8196,78.8458,80.7927,81.0895,83.3679,84.3218,85.0267,85.041,85.9355,86.6847,87.649,87.9759,88.0433,92.8401,96.952,100.515,102.163,107.412,107.701,108.869,117.285,135.257,139.875,144.905,152.631,170.473,188.925
-9.22054,0.991123,0.376193,3,7,0,11.7068,0.700028,0.295704,0.40099,0.700028,0.295704,0.40099,2.85294,2.90036,71.703,72.2337,73.0684,74.5647,74.8483,75.4941,75.527,77.9638,78.334,81.1635,82.3414,83.2093,83.2268,84.3248,85.2418,86.4182,86.8162,86.8981,92.6825,97.5677,101.753,103.675,109.745,110.078,111.419,120.994,141.079,146.185,151.728,160.21,179.685,199.714
-8.95567,0.992116,0.376193,2,3,0,9.36061,0.704769,0.334958,0.386172,0.704769,0.334958,0.386172,3.02361,3.0653,72.4615,73.0802,74.0524,75.7921,76.1214,76.8706,76.9087,79.7276,80.1547,83.4093,84.759,85.7515,85.7716,87.0249,88.0695,89.4073,89.8592,89.9522,96.486,101.96,106.623,108.757,115.472,115.839,117.317,127.832,149.73,155.272,161.282,170.465,191.503,213.095
-8.92233,0.882401,0.376193,2,3,0,10.0504,0.701509,0.303668,0.398021,0.701509,0.303668,0.398021,2.88837,2.93458,71.909,72.4576,73.3203,74.8665,75.1594,75.8264,75.8604,78.3759,78.7579,81.6756,82.8893,83.7832,83.8013,84.9318,85.8755,87.0859,87.4952,87.5795,93.5223,98.533,102.82,104.787,110.997,111.337,112.707,122.485,142.962,148.162,153.807,162.44,182.254,202.622
-9.00487,0.998704,0.376193,3,7,0,9.27912,0.708484,0.293963,0.401636,0.708484,0.293963,0.401636,2.84514,2.89283,72.5572,73.0907,73.9296,75.4338,75.7188,76.3681,76.4011,78.8511,79.2234,82.0689,83.2537,84.1267,84.1444,85.249,86.1715,87.3552,87.7556,87.8381,93.6599,98.5785,102.793,104.729,110.845,111.18,112.531,122.181,142.431,147.58,153.17,161.724,181.369,201.573
-8.74388,0.989026,0.376193,3,13,0,9.18643,0.700705,0.330724,0.387793,0.700705,0.330724,0.387793,3.00566,3.04794,72.0138,72.6198,73.572,75.2765,75.599,76.3332,76.3706,79.1339,79.5527,82.7452,84.0697,85.0438,85.0636,86.294,87.3198,88.6337,89.0776,89.169,95.5905,100.975,105.564,107.665,114.279,114.641,116.097,126.461,148.059,153.527,159.458,168.521,189.29,210.608
-8.95101,0.97131,0.376193,3,15,0,9.30654,0.71308,0.294789,0.40133,0.71308,0.294789,0.40133,2.84884,2.89641,73.0335,73.5722,74.4193,75.9382,76.226,76.8815,76.9149,79.3886,79.7644,82.637,83.833,84.7142,84.7321,85.847,86.7781,87.9728,88.377,88.4602,94.3353,99.2981,103.55,105.503,111.672,112.01,113.373,123.105,143.523,148.714,154.351,162.974,182.778,203.145
-10.5365,0.771927,0.376193,2,7,0,12.0543,0.704697,0.370141,0.372482,0.704697,0.370141,0.372482,3.16887,3.20593,72.7078,73.4044,74.4979,76.4511,76.8201,77.6591,77.7018,80.8496,81.3254,84.9396,86.433,87.5292,87.5514,88.9333,90.0833,91.5536,92.0496,92.1517,99.2917,105.235,110.275,112.576,119.794,120.188,121.772,133.017,156.311,162.19,168.559,178.279,200.519,223.309
-8.81679,1,0.376193,2,3,0,10.2241,0.687055,0.330056,0.388048,0.687055,0.330056,0.388048,3.00282,3.04519,70.6064,71.1991,72.1305,73.7979,74.1135,74.8317,74.8682,77.5716,77.9814,81.105,82.401,83.3542,83.3735,84.5775,85.5813,86.8671,87.3015,87.391,93.6759,98.9467,103.439,105.496,111.971,112.325,113.751,123.899,145.049,150.405,156.213,165.089,185.43,206.31
-9.22913,0.968365,0.376193,2,7,0,10.6523,0.661271,0.384322,0.366849,0.661271,0.384322,0.366849,3.22558,3.26089,68.3255,69.0093,70.0821,71.9966,72.358,73.1796,73.2213,76.2997,76.7645,80.2907,81.7457,82.8128,82.8344,84.1789,85.297,86.7255,87.2072,87.3063,94.2286,99.9769,104.843,107.062,114.019,114.398,115.923,126.739,149.105,154.744,160.85,170.168,191.474,213.298
-9.58175,0.925057,0.376193,3,7,0,9.84682,0.67647,0.397691,0.361475,0.67647,0.397691,0.361475,3.27815,3.31187,69.9919,70.7207,71.8635,73.9012,74.2857,75.1592,75.2036,78.4727,78.9657,82.7022,84.2417,85.3701,85.3929,86.8137,87.9945,89.5023,90.0106,90.1151,97.407,103.449,108.556,110.883,118.172,118.569,120.166,131.479,154.837,160.721,167.091,176.808,199.018,221.757
-11.1294,0.772344,0.376193,2,7,0,11.5742,0.663062,0.323883,0.3904,0.663062,0.323883,0.3904,2.97644,3.01968,68.0999,68.6593,69.5385,71.1129,71.411,72.0894,72.1239,74.6787,75.0661,78.0207,79.2473,80.1498,80.1681,81.3084,82.2593,83.4777,83.8895,83.9743,89.9362,94.9422,99.2126,101.169,107.331,107.668,109.025,118.693,138.862,143.972,149.516,157.988,177.412,197.356
