                Mean      MCSE    StdDev          5%         50%         95%     N_Eff   N_Eff/s     R_hat
lp__     -542.336000  0.030700  1.038960 -544.451000 -542.023000 -541.351000  1145.340  1.046060  1.001910
dL[215]     5.686760  0.000411  0.025784    5.643530    5.687220    5.729100  3935.560  3.594430  0.999670
dL[216]     5.707890  0.000414  0.025931    5.664410    5.708350    5.750390  3922.750  3.582730  0.999683
dL[217]     5.718190  0.000416  0.026003    5.674650    5.718680    5.760780  3916.480  3.577000  0.999690
dL[218]     5.718880  0.000416  0.026008    5.675340    5.719370    5.761480  3916.100  3.576650  0.999690
dL[219]     5.720720  0.000416  0.026021    5.677170    5.721220    5.763340  3914.940  3.575600  0.999691
dL[220]     5.744000  0.000416  0.026185    5.700190    5.744490    5.786790  3952.800  3.610170  0.999706
dL[221]     5.746110  0.000417  0.026199    5.702290    5.746570    5.788920  3947.880  3.605680  0.999707
dL[222]     5.774070  0.000423  0.026397    5.729940    5.774530    5.817290  3885.740  3.548930  0.999725
dL[223]     5.777510  0.000424  0.026422    5.733340    5.777960    5.820760  3878.260  3.542090  0.999727
dL[224]     5.778900  0.000425  0.026431    5.734700    5.779350    5.822150  3875.170  3.539270  0.999728
dL[225]     5.806070  0.000431  0.026625    5.761520    5.806550    5.849520  3816.000  3.485230  0.999746
dL[226]     5.821130  0.000435  0.026733    5.776460    5.821630    5.864750  3782.640  3.454760  0.999756
dL[227]     5.836420  0.000438  0.026843    5.791620    5.836950    5.880160  3749.170  3.424200  0.999766
dL[228]     5.849210  0.000442  0.026935    5.804230    5.849700    5.893120  3721.740  3.399140  0.999775
dL[229]     5.851810  0.000442  0.026953    5.806770    5.852310    5.895720  3716.030  3.393920  0.999777
dL[230]     5.863680  0.000445  0.027039    5.818450    5.864190    5.907740  3690.740  3.370820  0.999785
dL[231]     5.864960  0.000445  0.027049    5.819710    5.865470    5.909030  3687.970  3.368300  0.999786
dL[232]     5.872840  0.000447  0.027106    5.827530    5.873390    5.917010  3671.160  3.352940  0.999791
dL[233]     5.884730  0.000450  0.027192    5.839340    5.885310    5.929080  3646.170  3.330120  0.999799
dL[234]     5.885640  0.000451  0.027199    5.840240    5.886220    5.930000  3644.240  3.328360  0.999800
dL[235]     5.897150  0.000453  0.027283    5.851680    5.897720    5.941660  3620.220  3.306420  0.999808
dL[236]     5.907160  0.000456  0.027356    5.861680    5.907710    5.951840  3599.360  3.287370  0.999815
dL[237]     5.919150  0.000459  0.027444    5.873660    5.919650    5.964080  3574.600  3.264750  0.999823
dL[238]     5.935120  0.000463  0.027561    5.889490    5.935550    5.980390  3541.900  3.234890  0.999835
dL[239]     5.936080  0.000463  0.027568    5.890440    5.936510    5.981370  3540.110  3.233250  0.999835
dL[240]     5.943800  0.000465  0.027625    5.898030    5.944220    5.989250  3524.540  3.219030  0.999841
dL[241]     5.943810  0.000465  0.027625    5.898040    5.944230    5.989260  3524.390  3.218900  0.999841
dL[242]     5.949820  0.000467  0.027670    5.903990    5.950260    5.995380  3512.460  3.208000  0.999845
dL[243]     5.954490  0.000468  0.027704    5.908620    5.954910    6.000060  3503.110  3.199460  0.999849
dL[244]     6.007590  0.000481  0.028099    5.960960    6.008080    6.053620  3418.770  3.122430  0.999887
dL[245]     6.008290  0.000481  0.028105    5.961650    6.008790    6.054340  3417.840  3.121590  0.999888
dL[246]     6.011620  0.000482  0.028130    5.964930    6.012120    6.057710  3412.870  3.117050  0.999890
dL[247]     6.014520  0.000482  0.028151    5.967810    6.015000    6.060650  3408.690  3.113220  0.999892
