lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
# Adaptation terminated
# Step size = 0.932635
# Diagonal elements of inverse mass matrix:
# 0.00273033
-25.4882,1,0.932635,1,1,0,25.6481,0.347709,0.381257,0.347709,0.381257,0.391694,1.00556,1.00775,1.01063,1.01333,1.01616,1.01954,1.02323,1.02676,1.0304,1.0345,1.03811,1.04339,1.04675,1.05279,1.05692,1.06288,1.06923,1.07534,1.08304,1.09008,1.09915,1.10775,1.11894,1.12823,1.14094,1.15441,1.17048,1.18673,1.20467,1.22954,1.25268,1.28273,1.31836,1.36696,1.41693,1.50618,1.60405,1.74378,2.07583,2.57173,0.0139614,0.0193257,0.026262,0.032685,0.0392877,0.0470492,0.0553713,0.0631763,0.0710513,0.0797685,0.0872952,0.0980568,0.104755,0.116567,0.124436,0.135569,0.147107,0.157925,0.171176,0.182956,0.197665,0.211169,0.228145,0.241762,0.259743,0.278042,0.298947,0.319142,0.340469,0.368489,0.393147,0.423363,0.456892,0.499207,0.539233,0.603658,0.666073,0.743876,0.892407,1.05631,23.7219,3.26141e+07,1.37027e+06,57571.6
-25.0277,0.990577,0.932635,1,3,0,25.531,0.337474,0.385207,0.337474,0.385207,0.377791,1.00537,1.00748,1.01025,1.01286,1.01559,1.01885,1.02241,1.02582,1.02933,1.03329,1.03677,1.04187,1.04511,1.05095,1.05493,1.06069,1.06682,1.07273,1.08017,1.08697,1.09574,1.10405,1.11488,1.12387,1.13617,1.14922,1.16479,1.18053,1.19794,1.22207,1.24454,1.27374,1.3084,1.35573,1.40443,1.49155,1.58724,1.72404,2.04977,2.53712,0.0139627,0.0193283,0.0262668,0.0326926,0.0392987,0.047065,0.0553933,0.0632049,0.0710876,0.0798144,0.0873505,0.0981269,0.104835,0.116667,0.12455,0.135705,0.147268,0.158112,0.171396,0.183209,0.197962,0.211509,0.228545,0.242213,0.260267,0.278645,0.299649,0.319945,0.341389,0.369573,0.394387,0.424808,0.458584,0.501235,0.541605,0.606633,0.669685,0.748347,0.898678,1.06474,23.7046,3.26024e+07,1.37003e+06,57571.6
-25.0215,0.996602,0.932635,1,3,0,25.0591,0.333932,0.386565,0.333932,0.386565,0.373017,1.0053,1.00738,1.01012,1.0127,1.01539,1.01861,1.02213,1.0255,1.02896,1.03287,1.03631,1.04135,1.04454,1.05031,1.05424,1.05994,1.066,1.07183,1.07918,1.0859,1.09456,1.10278,1.11348,1.12237,1.13453,1.14743,1.16282,1.17839,1.19561,1.21948,1.24173,1.27063,1.30495,1.35183,1.40009,1.48647,1.58139,1.71716,2.04068,2.52504,0.0139632,0.0193292,0.0262685,0.0326952,0.0393024,0.0470704,0.0554008,0.0632148,0.0711001,0.0798303,0.0873695,0.098151,0.104863,0.116701,0.124589,0.135752,0.147324,0.158176,0.171472,0.183296,0.198064,0.211626,0.228683,0.242369,0.260448,0.278854,0.299891,0.320224,0.341707,0.369949,0.394817,0.42531,0.459172,0.501941,0.542432,0.607672,0.670948,0.749913,0.900882,1.06772,23.6986,3.25984e+07,1.36994e+06,57571.6
-25.0304,0.998331,0.932635,1,1,0,25.0305,0.333185,0.386852,0.333185,0.386852,0.372012,1.00528,1.00736,1.01009,1.01266,1.01535,1.01856,1.02207,1.02543,1.02888,1.03278,1.03622,1.04124,1.04443,1.05018,1.0541,1.05978,1.06582,1.07164,1.07897,1.08568,1.09432,1.10251,1.11318,1.12205,1.13418,1.14705,1.16241,1.17794,1.19512,1.21894,1.24113,1.26998,1.30422,1.35101,1.39918,1.48539,1.58015,1.71571,2.03876,2.52248,0.0139633,0.0193294,0.0262688,0.0326957,0.0393032,0.0470716,0.0554024,0.0632168,0.0711027,0.0798336,0.0873735,0.0981561,0.104869,0.116709,0.124597,0.135762,0.147335,0.158189,0.171488,0.183315,0.198086,0.211651,0.228712,0.242402,0.260486,0.278897,0.299942,0.320282,0.341775,0.370029,0.394908,0.425416,0.459296,0.50209,0.542606,0.607892,0.671216,0.750244,0.90135,1.06835,23.6973,3.25976e+07,1.36992e+06,57571.6
-25.6546,0.677846,0.932635,2,3,0,28.1952,0.321352,0.391361,0.321352,0.391361,0.356206,1.00506,1.00705,1.00967,1.01213,1.0147,1.01777,1.02114,1.02435,1.02766,1.0314,1.03469,1.0395,1.04256,1.04807,1.05183,1.05728,1.06307,1.06865,1.07568,1.08212,1.09042,1.09829,1.10853,1.11705,1.12872,1.14109,1.15587,1.17082,1.18737,1.21033,1.23174,1.25959,1.29269,1.33797,1.38465,1.46833,1.56049,1.69256,2.0081,2.48166,0.0139649,0.0193324,0.0262744,0.0327043,0.0393157,0.0470895,0.0554273,0.0632495,0.0711442,0.0798861,0.0874366,0.0982361,0.10496,0.116823,0.124728,0.135918,0.14752,0.158403,0.171741,0.183605,0.198426,0.212042,0.229171,0.242921,0.261089,0.279593,0.300753,0.321212,0.34284,0.371287,0.39635,0.4271,0.461271,0.504465,0.545391,0.611399,0.67549,0.755558,0.908858,1.07851,23.6767,3.25841e+07,1.36964e+06,57571.6
-25.6546,0.715921,0.932635,1,3,0,28.8371,0.321352,0.391361,0.321352,0.391361,0.356206,1.00506,1.00705,1.00967,1.01213,1.0147,1.01777,1.02114,1.02435,1.02766,1.0314,1.03469,1.0395,1.04256,1.04807,1.05183,1.05728,1.06307,1.06865,1.07568,1.08212,1.09042,1.09829,1.10853,1.11705,1.12872,1.14109,1.15587,1.17082,1.18737,1.21033,1.23174,1.25959,1.29269,1.33797,1.38465,1.46833,1.56049,1.69256,2.0081,2.48166,0.0139649,0.0193324,0.0262744,0.0327043,0.0393157,0.0470895,0.0554273,0.0632495,0.0711442,0.0798861,0.0874366,0.0982361,0.10496,0.116823,0.124728,0.135918,0.14752,0.158403,0.171741,0.183605,0.198426,0.212042,0.229171,0.242921,0.261089,0.279593,0.300753,0.321212,0.34284,0.371287,0.39635,0.4271,0.461271,0.504465,0.545391,0.611399,0.67549,0.755558,0.908858,1.07851,23.6767,3.25841e+07,1.36964e+06,57571.6
-25.6699,0.997192,0.932635,1,1,0,25.7838,0.321186,0.391424,0.321186,0.391424,0.355986,1.00506,1.00705,1.00966,1.01212,1.01469,1.01776,1.02112,1.02434,1.02765,1.03138,1.03467,1.03948,1.04253,1.04804,1.0518,1.05724,1.06303,1.06861,1.07564,1.08207,1.09036,1.09823,1.10847,1.11698,1.12864,1.141,1.15578,1.17072,1.18726,1.21021,1.2316,1.25944,1.29253,1.33778,1.38444,1.46809,1.56021,1.69224,2.00767,2.48108,0.0139649,0.0193324,0.0262744,0.0327044,0.0393159,0.0470898,0.0554277,0.0632499,0.0711447,0.0798868,0.0874375,0.0982372,0.104962,0.116824,0.12473,0.13592,0.147522,0.158406,0.171744,0.183609,0.198431,0.212048,0.229178,0.242928,0.261097,0.279603,0.300764,0.321225,0.342855,0.371305,0.39637,0.427124,0.461299,0.504498,0.54543,0.611448,0.67555,0.755634,0.908964,1.07866,23.6764,3.25839e+07,1.36964e+06,57571.6
-26.0798,0.927625,0.932635,1,1,0,26.1139,0.31731,0.392892,0.31731,0.392892,0.350854,1.00498,1.00695,1.00952,1.01195,1.01448,1.01751,1.02082,1.02399,1.02725,1.03093,1.03417,1.03891,1.04193,1.04736,1.05106,1.05643,1.06214,1.06764,1.07457,1.08092,1.08909,1.09685,1.10695,1.11535,1.12686,1.13906,1.15364,1.16839,1.18472,1.20739,1.22853,1.25604,1.28875,1.3335,1.37967,1.46248,1.55373,1.6846,1.99753,2.46757,0.0139654,0.0193334,0.0262762,0.0327072,0.0393199,0.0470956,0.0554358,0.0632605,0.0711582,0.0799039,0.087458,0.0982632,0.104991,0.116862,0.124772,0.135971,0.147582,0.158476,0.171827,0.183703,0.198542,0.212175,0.229328,0.243098,0.261295,0.279831,0.30103,0.32153,0.343204,0.371717,0.396843,0.427677,0.461949,0.505281,0.546349,0.612609,0.676968,0.7574,0.91147,1.08206,23.6696,3.25794e+07,1.36954e+06,57571.6
-25.3904,0.991332,0.932635,2,7,0,26.0805,0.346361,0.381779,0.346361,0.381779,0.389854,1.00554,1.00772,1.01058,1.01327,1.01608,1.01944,1.02312,1.02664,1.03026,1.03434,1.03794,1.04319,1.04653,1.05255,1.05665,1.06259,1.06891,1.075,1.08266,1.08967,1.0987,1.10726,1.1184,1.12765,1.14031,1.15373,1.16973,1.18591,1.20378,1.22855,1.25161,1.28154,1.31705,1.36548,1.41528,1.50425,1.60185,1.74119,2.07241,2.56719,0.0139616,0.019326,0.0262626,0.032686,0.0392892,0.0470513,0.0553742,0.0631801,0.0710561,0.0797745,0.0873025,0.0980661,0.104766,0.11658,0.124451,0.135587,0.147128,0.15795,0.171205,0.18299,0.197704,0.211213,0.228198,0.241822,0.259812,0.278121,0.29904,0.319247,0.34059,0.368632,0.39331,0.423553,0.457115,0.499474,0.539544,0.604048,0.666545,0.74446,0.893225,1.05741,23.7196,3.26126e+07,1.37024e+06,57571.6
-25.0557,1,0.932635,2,7,0,25.3313,0.331829,0.387371,0.331829,0.387371,0.370191,1.00526,1.00733,1.01004,1.0126,1.01527,1.01847,1.02196,1.0253,1.02874,1.03262,1.03604,1.04104,1.04421,1.04994,1.05384,1.05949,1.0655,1.07129,1.07859,1.08527,1.09387,1.10203,1.11265,1.12147,1.13355,1.14636,1.16166,1.17713,1.19423,1.21795,1.24005,1.26879,1.3029,1.34952,1.39752,1.48344,1.57791,1.71307,2.03527,2.51784,0.0139635,0.0193297,0.0262695,0.0326967,0.0393047,0.0470736,0.0554052,0.0632206,0.0711075,0.0798396,0.0873808,0.0981653,0.104879,0.116722,0.124612,0.13578,0.147356,0.158214,0.171517,0.183348,0.198125,0.211696,0.228764,0.242461,0.260555,0.278977,0.300035,0.320389,0.341897,0.370173,0.395073,0.425609,0.459521,0.502361,0.542924,0.608291,0.671701,0.750848,0.9022,1.0695,23.695,3.2596e+07,1.36989e+06,57571.6
-25.0183,0.971379,0.932635,2,3,0,25.2943,0.334313,0.38642,0.334313,0.38642,0.373529,1.00531,1.00739,1.01013,1.01272,1.01541,1.01863,1.02216,1.02553,1.029,1.03291,1.03636,1.0414,1.04461,1.05038,1.05432,1.06002,1.06608,1.07192,1.07928,1.08602,1.09469,1.10292,1.11363,1.12253,1.13471,1.14762,1.16304,1.17862,1.19586,1.21976,1.24203,1.27097,1.30532,1.35225,1.40056,1.48701,1.58202,1.7179,2.04166,2.52634,0.0139632,0.0193291,0.0262683,0.0326949,0.039302,0.0470698,0.0554,0.0632137,0.0710988,0.0798286,0.0873675,0.0981484,0.10486,0.116698,0.124585,0.135747,0.147318,0.158169,0.171464,0.183287,0.198053,0.211614,0.228668,0.242352,0.260428,0.278831,0.299865,0.320194,0.341673,0.369909,0.394771,0.425256,0.459109,0.501865,0.542343,0.60756,0.670812,0.749744,0.900645,1.0674,23.6992,3.25988e+07,1.36995e+06,57571.6
-25.0929,0.987167,0.932635,1,3,0,25.1098,0.330473,0.387889,0.330473,0.387889,0.368371,1.00523,1.00729,1.01,1.01254,1.0152,1.01838,1.02186,1.02518,1.0286,1.03246,1.03587,1.04084,1.044,1.04969,1.05358,1.0592,1.06519,1.07095,1.07821,1.08486,1.09342,1.10154,1.11212,1.1209,1.13293,1.14568,1.16091,1.17631,1.19334,1.21696,1.23898,1.2676,1.30158,1.34802,1.39585,1.48149,1.57566,1.71043,2.03177,2.51318,0.0139637,0.0193301,0.0262701,0.0326977,0.0393061,0.0470757,0.0554081,0.0632243,0.0711123,0.0798457,0.087388,0.0981745,0.10489,0.116735,0.124627,0.135798,0.147378,0.158238,0.171546,0.183381,0.198164,0.211741,0.228817,0.242521,0.260624,0.279057,0.300128,0.320495,0.342019,0.370317,0.395238,0.425801,0.459747,0.502633,0.543242,0.608691,0.672188,0.751452,0.903052,1.07065,23.6926,3.25945e+07,1.36986e+06,57571.6
-25.0902,0.999993,0.932635,2,7,0,25.0947,0.340319,0.384112,0.340319,0.384112,0.381641,1.00542,1.00755,1.01035,1.01299,1.01574,1.01904,1.02264,1.02608,1.02962,1.03362,1.03714,1.04229,1.04556,1.05146,1.05548,1.0613,1.06749,1.07345,1.08096,1.08784,1.09668,1.10508,1.116,1.12508,1.1375,1.15066,1.16637,1.18225,1.19981,1.22414,1.2468,1.27624,1.31117,1.35885,1.40791,1.49562,1.59192,1.72954,2.05705,2.54679,0.0139624,0.0193276,0.0262655,0.0326905,0.0392956,0.0470606,0.0553872,0.063197,0.0710775,0.0798017,0.0873352,0.0981074,0.104813,0.116639,0.124518,0.135667,0.147223,0.15806,0.171335,0.183139,0.197879,0.211414,0.228434,0.242088,0.260121,0.278477,0.299454,0.319722,0.341133,0.369272,0.394042,0.424406,0.458112,0.50067,0.540943,0.605802,0.668675,0.747095,0.89692,1.06238,23.7095,3.26057e+07,1.37009e+06,57571.6
-25.107,0.999109,0.932635,2,7,0,25.107,0.330049,0.388051,0.330049,0.388051,0.367803,1.00522,1.00728,1.00998,1.01252,1.01517,1.01835,1.02182,1.02514,1.02856,1.03241,1.03581,1.04077,1.04393,1.04962,1.0535,1.05911,1.06509,1.07084,1.07809,1.08473,1.09328,1.10139,1.11195,1.12072,1.13273,1.14547,1.16067,1.17605,1.19306,1.21665,1.23864,1.26722,1.30117,1.34756,1.39533,1.48088,1.57495,1.7096,2.03067,2.51172,0.0139637,0.0193302,0.0262703,0.032698,0.0393065,0.0470763,0.055409,0.0632255,0.0711138,0.0798476,0.0873903,0.0981773,0.104893,0.116739,0.124632,0.135803,0.147384,0.158246,0.171555,0.183392,0.198176,0.211755,0.228834,0.24254,0.260646,0.279082,0.300157,0.320529,0.342057,0.370362,0.395289,0.425862,0.459818,0.502718,0.543341,0.608816,0.672341,0.751642,0.90332,1.07101,23.6919,3.2594e+07,1.36985e+06,57571.6
-25.1253,0.958805,0.932635,1,3,0,25.4743,0.34135,0.383715,0.34135,0.383715,0.383039,1.00544,1.00758,1.01039,1.01304,1.0158,1.01911,1.02272,1.02618,1.02973,1.03375,1.03728,1.04244,1.04573,1.05164,1.05568,1.06152,1.06773,1.07371,1.08125,1.08815,1.09703,1.10545,1.11641,1.12552,1.13798,1.15118,1.16694,1.18288,1.20049,1.22489,1.24762,1.27715,1.31217,1.35999,1.40917,1.4971,1.59362,1.73153,2.05968,2.55028,0.0139622,0.0193273,0.026265,0.0326897,0.0392945,0.0470591,0.055385,0.0631941,0.0710739,0.0797971,0.0873296,0.0981004,0.104805,0.116629,0.124507,0.135654,0.147207,0.158041,0.171313,0.183114,0.19785,0.21138,0.228393,0.242043,0.260069,0.278417,0.299383,0.319641,0.34104,0.369163,0.393917,0.42426,0.457942,0.500465,0.540704,0.605502,0.66831,0.746644,0.896286,1.06152,23.7112,3.26069e+07,1.37012e+06,57571.6
-25.1082,0.96112,0.932635,1,3,0,25.4746,0.330013,0.388065,0.330013,0.388065,0.367754,1.00522,1.00728,1.00998,1.01252,1.01517,1.01835,1.02182,1.02514,1.02855,1.03241,1.03581,1.04077,1.04392,1.04961,1.05349,1.0591,1.06508,1.07083,1.07808,1.08472,1.09327,1.10138,1.11193,1.12071,1.13271,1.14545,1.16065,1.17603,1.19304,1.21663,1.23861,1.26719,1.30113,1.34752,1.39529,1.48083,1.57489,1.70953,2.03058,2.5116,0.0139637,0.0193302,0.0262703,0.032698,0.0393066,0.0470764,0.0554091,0.0632256,0.0711139,0.0798477,0.0873905,0.0981776,0.104893,0.116739,0.124633,0.135804,0.147385,0.158247,0.171556,0.183393,0.198177,0.211756,0.228835,0.242541,0.260648,0.279084,0.30016,0.320532,0.34206,0.370366,0.395294,0.425867,0.459824,0.502725,0.54335,0.608827,0.672354,0.751658,0.903343,1.07104,23.6918,3.25939e+07,1.36985e+06,57571.6
-26.4837,0.85887,0.932635,2,7,0,26.4846,0.357166,0.377578,0.357166,0.377578,0.404679,1.00575,1.00801,1.01098,1.01377,1.01669,1.02018,1.024,1.02764,1.0314,1.03563,1.03936,1.04481,1.04827,1.05451,1.05877,1.06492,1.07147,1.07778,1.08571,1.09298,1.10232,1.11118,1.12271,1.13228,1.14537,1.15923,1.17577,1.19247,1.21091,1.23645,1.26021,1.29103,1.32755,1.37732,1.42843,1.51961,1.61948,1.76186,2.09964,2.60331,0.0139601,0.0193232,0.0262574,0.032678,0.0392775,0.0470346,0.0553509,0.0631496,0.0710174,0.0797256,0.0872437,0.0979915,0.10468,0.116474,0.124329,0.135442,0.146957,0.157752,0.170971,0.182722,0.19739,0.210853,0.227775,0.241345,0.259259,0.277484,0.298299,0.318399,0.339621,0.36749,0.392005,0.422034,0.455339,0.497349,0.537063,0.600943,0.662784,0.739816,0.886738,1.04871,23.7376,3.26249e+07,1.3705e+06,57571.6
-25.0508,1,0.932635,2,3,0,26.2203,0.33205,0.387286,0.33205,0.387286,0.370487,1.00526,1.00733,1.01005,1.01261,1.01529,1.01848,1.02198,1.02532,1.02876,1.03265,1.03607,1.04107,1.04425,1.04998,1.05388,1.05954,1.06556,1.07135,1.07865,1.08534,1.09394,1.10211,1.11274,1.12157,1.13366,1.14648,1.16178,1.17726,1.19437,1.21811,1.24023,1.26898,1.30312,1.34976,1.39779,1.48376,1.57827,1.7135,2.03584,2.51859,0.0139635,0.0193297,0.0262694,0.0326966,0.0393044,0.0470733,0.0554048,0.06322,0.0711067,0.0798387,0.0873796,0.0981638,0.104877,0.11672,0.12461,0.135777,0.147353,0.15821,0.171512,0.183343,0.198119,0.211689,0.228756,0.242452,0.260544,0.278964,0.30002,0.320371,0.341877,0.370149,0.395046,0.425577,0.459485,0.502317,0.542872,0.608226,0.671622,0.750749,0.902061,1.06931,23.6953,3.25963e+07,1.3699e+06,57571.6
-25.0299,1,0.932635,1,1,0,25.0469,0.333222,0.386838,0.333222,0.386838,0.372061,1.00529,1.00737,1.0101,1.01267,1.01535,1.01856,1.02207,1.02543,1.02889,1.03279,1.03622,1.04124,1.04443,1.05018,1.05411,1.05979,1.06583,1.07165,1.07898,1.08569,1.09433,1.10253,1.1132,1.12206,1.1342,1.14707,1.16243,1.17797,1.19514,1.21897,1.24116,1.27001,1.30426,1.35105,1.39922,1.48545,1.58021,1.71578,2.03886,2.52261,0.0139633,0.0193294,0.0262688,0.0326957,0.0393032,0.0470715,0.0554023,0.0632167,0.0711026,0.0798334,0.0873733,0.0981558,0.104868,0.116708,0.124597,0.135761,0.147335,0.158189,0.171487,0.183314,0.198085,0.21165,0.22871,0.2424,0.260484,0.278895,0.29994,0.320279,0.341771,0.370025,0.394903,0.425411,0.45929,0.502083,0.542598,0.607881,0.671202,0.750228,0.901327,1.06832,23.6974,3.25976e+07,1.36992e+06,57571.6
-25.0962,0.974674,0.932635,1,3,0,25.2182,0.340511,0.384038,0.340511,0.384038,0.3819,1.00542,1.00756,1.01036,1.013,1.01575,1.01905,1.02265,1.0261,1.02964,1.03365,1.03717,1.04232,1.04559,1.05149,1.05552,1.06134,1.06754,1.0735,1.08102,1.08789,1.09675,1.10515,1.11608,1.12516,1.13759,1.15076,1.16648,1.18237,1.19993,1.22428,1.24695,1.27641,1.31135,1.35906,1.40814,1.4959,1.59224,1.72991,2.05753,2.54744,0.0139623,0.0193275,0.0262654,0.0326904,0.0392954,0.0470603,0.0553868,0.0631964,0.0710768,0.0798008,0.0873341,0.0981061,0.104811,0.116638,0.124516,0.135665,0.14722,0.158056,0.171331,0.183134,0.197874,0.211408,0.228426,0.24208,0.260111,0.278466,0.29944,0.319707,0.341116,0.369251,0.394018,0.424378,0.458081,0.500632,0.540899,0.605747,0.668607,0.747011,0.896803,1.06222,23.7098,3.26059e+07,1.3701e+06,57571.6
-25.0602,0.978788,0.932635,1,3,0,25.2946,0.331642,0.387442,0.331642,0.387442,0.36994,1.00526,1.00732,1.01004,1.01259,1.01526,1.01846,1.02195,1.02529,1.02872,1.0326,1.03602,1.04101,1.04418,1.0499,1.0538,1.05945,1.06546,1.07125,1.07854,1.08521,1.09381,1.10196,1.11258,1.1214,1.13347,1.14627,1.16156,1.17701,1.19411,1.21782,1.23991,1.26862,1.30272,1.34931,1.39729,1.48317,1.5776,1.7127,2.03479,2.5172,0.0139635,0.0193298,0.0262696,0.0326969,0.0393048,0.0470739,0.0554056,0.0632211,0.0711082,0.0798405,0.0873818,0.0981665,0.104881,0.116724,0.124614,0.135782,0.147359,0.158217,0.171521,0.183353,0.19813,0.211702,0.228772,0.24247,0.260564,0.278988,0.300048,0.320403,0.341913,0.370192,0.395096,0.425635,0.459553,0.502399,0.542968,0.608346,0.671769,0.750931,0.902317,1.06966,23.6946,3.25958e+07,1.36989e+06,57571.6
-25.4922,0.86639,0.932635,2,3,0,26.2478,0.347761,0.381237,0.347761,0.381237,0.391765,1.00556,1.00775,1.01063,1.01333,1.01616,1.01954,1.02323,1.02677,1.0304,1.03451,1.03812,1.0434,1.04675,1.0528,1.05693,1.06289,1.06924,1.07535,1.08305,1.0901,1.09917,1.10777,1.11896,1.12825,1.14096,1.15444,1.17051,1.18676,1.20471,1.22958,1.25272,1.28277,1.31841,1.36702,1.41699,1.50625,1.60414,1.74388,2.07596,2.5719,0.0139614,0.0193257,0.0262619,0.032685,0.0392877,0.0470492,0.0553712,0.0631761,0.0710511,0.0797682,0.0872949,0.0980564,0.104755,0.116567,0.124435,0.135568,0.147106,0.157924,0.171175,0.182955,0.197664,0.211167,0.228143,0.24176,0.259741,0.278039,0.298944,0.319137,0.340464,0.368484,0.39314,0.423355,0.456884,0.499197,0.539221,0.603643,0.666055,0.743853,0.892376,1.05627,23.722,3.26142e+07,1.37027e+06,57571.6
-25.022,0.988918,0.932635,1,3,0,25.5592,0.336977,0.385398,0.336977,0.385398,0.37712,1.00536,1.00747,1.01023,1.01284,1.01556,1.01881,1.02237,1.02578,1.02928,1.03323,1.03671,1.0418,1.04503,1.05086,1.05483,1.06058,1.06671,1.0726,1.08003,1.08682,1.09557,1.10387,1.11468,1.12366,1.13594,1.14897,1.16451,1.18023,1.19761,1.2217,1.24415,1.27331,1.30791,1.35518,1.40382,1.49083,1.58642,1.72307,2.0485,2.53543,0.0139628,0.0193284,0.0262671,0.032693,0.0392992,0.0470658,0.0553943,0.0632063,0.0710894,0.0798167,0.0873532,0.0981303,0.104839,0.116672,0.124555,0.135712,0.147276,0.158121,0.171407,0.183221,0.197976,0.211525,0.228564,0.242235,0.260292,0.278674,0.299683,0.319984,0.341434,0.369626,0.394447,0.424879,0.458666,0.501334,0.541721,0.606779,0.669862,0.748566,0.898987,1.06516,23.7038,3.26019e+07,1.37001e+06,57571.6
-25.022,0.88311,0.932635,1,3,0,25.7841,0.336977,0.385398,0.336977,0.385398,0.37712,1.00536,1.00747,1.01023,1.01284,1.01556,1.01881,1.02237,1.02578,1.02928,1.03323,1.03671,1.0418,1.04503,1.05086,1.05483,1.06058,1.06671,1.0726,1.08003,1.08682,1.09557,1.10387,1.11468,1.12366,1.13594,1.14897,1.16451,1.18023,1.19761,1.2217,1.24415,1.27331,1.30791,1.35518,1.40382,1.49083,1.58642,1.72307,2.0485,2.53543,0.0139628,0.0193284,0.0262671,0.032693,0.0392992,0.0470658,0.0553943,0.0632063,0.0710894,0.0798167,0.0873532,0.0981303,0.104839,0.116672,0.124555,0.135712,0.147276,0.158121,0.171407,0.183221,0.197976,0.211525,0.228564,0.242235,0.260292,0.278674,0.299683,0.319984,0.341434,0.369626,0.394447,0.424879,0.458666,0.501334,0.541721,0.606779,0.669862,0.748566,0.898987,1.06516,23.7038,3.26019e+07,1.37001e+06,57571.6
-25.2151,0.947461,0.932635,1,3,0,25.3958,0.327519,0.389016,0.327519,0.389016,0.364418,1.00518,1.00721,1.00989,1.01241,1.01504,1.01818,1.02162,1.02491,1.0283,1.03212,1.03548,1.0404,1.04353,1.04917,1.05301,1.05858,1.0645,1.0702,1.07739,1.08397,1.09245,1.10048,1.11095,1.11965,1.13156,1.14419,1.15927,1.17453,1.1914,1.21481,1.23663,1.265,1.2987,1.34477,1.39223,1.47724,1.57076,1.70466,2.02413,2.50302,0.0139641,0.0193308,0.0262715,0.0326999,0.0393092,0.0470802,0.0554144,0.0632325,0.0711226,0.0798588,0.0874038,0.0981945,0.104913,0.116763,0.12466,0.135837,0.147424,0.158292,0.171609,0.183454,0.198249,0.211838,0.228932,0.24265,0.260775,0.279231,0.300331,0.320727,0.342285,0.370631,0.395598,0.426221,0.46024,0.503224,0.543936,0.609564,0.673253,0.752775,0.904919,1.07317,23.6875,3.25911e+07,1.36979e+06,57571.6
-25.0164,1,0.932635,2,3,0,25.1949,0.334637,0.386295,0.334637,0.386295,0.373966,1.00531,1.0074,1.01015,1.01273,1.01543,1.01866,1.02219,1.02556,1.02903,1.03295,1.0364,1.04145,1.04466,1.05044,1.05438,1.06009,1.06616,1.07201,1.07937,1.08612,1.0948,1.10303,1.11376,1.12266,1.13486,1.14778,1.16322,1.17882,1.19607,1.22,1.24229,1.27125,1.30564,1.35261,1.40096,1.48748,1.58255,1.71853,2.04249,2.52745,0.0139631,0.019329,0.0262682,0.0326947,0.0393017,0.0470693,0.0553993,0.0632128,0.0710976,0.0798271,0.0873657,0.0981462,0.104857,0.116695,0.124581,0.135743,0.147312,0.158163,0.171457,0.183279,0.198044,0.211603,0.228655,0.242338,0.260412,0.278812,0.299843,0.320168,0.341644,0.369874,0.394731,0.42521,0.459055,0.501801,0.542267,0.607465,0.670696,0.7496,0.900442,1.06712,23.6998,3.25992e+07,1.36996e+06,57571.6
-26.6218,0.70827,0.932635,1,3,0,27.3892,0.313224,0.394434,0.313224,0.394434,0.345468,1.00491,1.00684,1.00938,1.01176,1.01426,1.01724,1.0205,1.02362,1.02683,1.03046,1.03365,1.03832,1.04129,1.04664,1.05029,1.05557,1.0612,1.06662,1.07345,1.0797,1.08776,1.0954,1.10536,1.11364,1.12498,1.13701,1.15139,1.16595,1.18205,1.20442,1.22529,1.25245,1.28476,1.32899,1.37463,1.45655,1.54688,1.67652,1.98679,2.45324,0.0139659,0.0193344,0.0262781,0.0327102,0.0393242,0.0471017,0.0554443,0.0632717,0.0711724,0.0799218,0.0874796,0.0982906,0.105023,0.116901,0.124817,0.136024,0.147646,0.158549,0.171913,0.183803,0.198659,0.21231,0.229486,0.243276,0.261502,0.280071,0.301309,0.321851,0.343573,0.372153,0.397343,0.428262,0.462636,0.506109,0.547322,0.613838,0.678471,0.759275,0.914136,1.08569,23.6623,3.25748e+07,1.36944e+06,57571.6
